applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
347,Female,Yes,1,Graduate,No,6964,956,375,300,1,Semiurban,Approved
348,Male,Yes,0,Graduate,Yes,11658,8952,273,120,0,Urban,Approved
349,Female,Yes,2,Not Graduate,No,4039,8163,430,120,0,Urban,Approved
350,Male,Yes,3,Not Graduate,No,10116,1060,205,360,1,Semiurban,Approved
351,Female,Yes,3,Not Graduate,No,8827,5512,342,180,1,Rural,Approved
352,Female,No,3,Not Graduate,Yes,10411,1594,313,300,1,Urban,Approved
353,Female,No,0,Not Graduate,No,7561,8799,476,120,0,Rural,Approved
354,Male,No,0,Graduate,No,13349,3310,407,300,1,Rural,Approved
355,Male,No,0,Not Graduate,Yes,5712,4665,190,360,0,Rural,Rejected
356,Male,No,2,Not Graduate,Yes,9653,1189,195,120,1,Rural,Approved
357,Male,No,0,Not Graduate,Yes,2641,5586,402,240,1,Semiurban,Rejected
358,Female,No,3,Not Graduate,Yes,13505,1535,52,300,0,Semiurban,Rejected
359,Female,No,3,Graduate,Yes,2584,4054,344,240,1,Urban,Rejected
360,Male,Yes,0,Not Graduate,Yes,14212,8935,54,180,0,Rural,Approved
361,Male,No,0,Graduate,Yes,3742,7649,467,360,0,Rural,Rejected
362,Male,No,1,Not Graduate,No,14973,7570,392,360,0,Rural,Rejected
363,Female,No,1,Graduate,No,7434,5709,343,120,0,Rural,Rejected
364,Female,No,2,Not Graduate,No,2614,6886,308,300,0,Rural,Approved
365,Female,No,1,Graduate,No,4770,5730,92,360,0,Rural,Rejected
366,Female,No,3,Not Graduate,Yes,7593,8423,76,120,1,Semiurban,Approved
367,Female,Yes,0,Graduate,Yes,14044,2110,69,300,0,Rural,Approved
368,Male,Yes,2,Graduate,No,3392,6927,242,300,1,Semiurban,Approved
369,Female,Yes,3,Not Graduate,Yes,4210,2401,200,360,0,Semiurban,Rejected
370,Male,Yes,0,Not Graduate,Yes,7534,203,460,180,1,Semiurban,Approved
371,Male,Yes,0,Not Graduate,No,7577,6847,407,180,1,Semiurban,Approved
372,Male,Yes,2,Not Graduate,No,5496,3480,151,300,0,Semiurban,Approved
373,Male,No,3,Graduate,No,8051,6305,411,180,1,Urban,Approved
374,Male,Yes,2,Graduate,Yes,3880,5020,250,120,1,Rural,Approved
375,Female,No,3,Graduate,Yes,7117,4629,331,360,1,Urban,Approved
376,Male,Yes,1,Not Graduate,No,13728,9370,364,240,1,Rural,Approved
377,Female,Yes,2,Graduate,No,11126,1030,411,180,1,Semiurban,Approved
378,Male,Yes,2,Graduate,No,10415,3566,381,360,1,Rural,Approved
379,Male,Yes,0,Graduate,No,7764,3503,346,120,0,Urban,Rejected
380,Female,No,1,Not Graduate,Yes,8737,4272,431,300,0,Semiurban,Rejected
381,Male,Yes,0,Graduate,No,11574,9226,439,180,1,Rural,Approved
382,Female,Yes,3,Not Graduate,No,9995,6022,357,120,0,Urban,Rejected
383,Female,Yes,2,Graduate,No,4061,3022,171,360,0,Urban,Rejected
384,Female,Yes,1,Not Graduate,Yes,8724,4618,252,240,0,Semiurban,Approved
385,Female,No,3,Graduate,No,2631,2321,204,240,0,Rural,Approved
386,Female,No,0,Not Graduate,No,2150,2298,218,360,0,Semiurban,Approved
387,Male,Yes,0,Not Graduate,Yes,6188,2258,107,300,0,Rural,Rejected
388,Female,No,1,Graduate,Yes,2178,7645,486,120,0,Urban,Rejected
389,Male,No,0,Graduate,Yes,2827,4915,498,360,1,Rural,Approved
390,Female,No,3,Not Graduate,Yes,7087,978,111,360,1,Rural,Approved
391,Female,No,1,Not Graduate,No,7032,4162,241,120,1,Semiurban,Approved
392,Female,Yes,3,Not Graduate,No,7590,7400,337,360,0,Rural,Approved
393,Male,Yes,1,Not Graduate,No,2473,8527,470,360,1,Urban,Approved
394,Female,No,0,Graduate,No,2090,328,243,360,1,Urban,Approved
395,Male,Yes,0,Graduate,Yes,3856,3580,492,240,1,Semiurban,Approved
396,Male,Yes,2,Not Graduate,No,10415,6871,450,120,1,Urban,Approved
397,Male,No,3,Not Graduate,No,7879,9571,390,120,1,Urban,Approved
398,Female,No,1,Not Graduate,Yes,3544,5010,245,120,1,Urban,Approved
399,Female,No,2,Not Graduate,No,6442,4638,401,300,1,Semiurban,Approved
400,Male,No,3,Graduate,No,4715,4079,374,300,0,Rural,Approved
401,Male,No,1,Not Graduate,No,13515,9552,131,240,1,Urban,Approved
402,Female,Yes,2,Graduate,Yes,4603,8598,94,240,0,Rural,Approved
403,Male,Yes,1,Graduate,Yes,2727,3991,188,180,1,Urban,Rejected
404,Female,No,2,Not Graduate,Yes,9347,362,299,120,1,Semiurban,Approved
405,Female,Yes,3,Not Graduate,Yes,10588,1298,467,300,0,Semiurban,Rejected
406,Female,Yes,0,Not Graduate,Yes,2274,194,307,240,1,Semiurban,Approved
407,Male,Yes,3,Graduate,Yes,3188,8006,164,300,1,Rural,Approved
408,Female,Yes,0,Graduate,No,12817,521,476,120,0,Urban,Approved
409,Male,No,0,Not Graduate,Yes,2742,7876,314,360,0,Semiurban,Approved
410,Female,No,0,Graduate,Yes,12196,405,61,180,0,Rural,Rejected
411,Male,No,0,Not Graduate,No,2666,5905,473,120,0,Urban,Approved
412,Male,Yes,1,Not Graduate,No,5129,1961,427,240,1,Urban,Approved
413,Female,No,1,Graduate,Yes,6240,6810,240,360,0,Urban,Rejected
414,Male,No,2,Graduate,No,12624,7429,308,120,0,Semiurban,Approved
415,Female,Yes,3,Not Graduate,Yes,14435,2388,222,240,0,Urban,Approved
416,Female,Yes,0,Graduate,Yes,3864,7202,51,240,1,Semiurban,Approved
417,Male,No,1,Not Graduate,No,4638,3610,181,120,1,Urban,Approved
418,Male,Yes,3,Not Graduate,Yes,5374,7898,121,360,1,Urban,Approved
419,Female,Yes,1,Graduate,No,5954,7079,96,180,0,Semiurban,Rejected
420,Male,No,0,Graduate,No,11216,9944,65,180,0,Rural,Approved
421,Male,No,3,Graduate,No,12419,9059,62,300,1,Rural,Approved
422,Female,Yes,1,Graduate,Yes,11062,1005,98,300,1,Rural,Approved
423,Female,Yes,0,Not Graduate,Yes,14613,2241,222,300,1,Rural,Approved
424,Female,No,0,Graduate,No,10194,5990,186,300,1,Urban,Approved
425,Male,No,0,Graduate,Yes,13987,2674,391,240,1,Urban,Approved
426,Male,Yes,0,Not Graduate,No,10177,3205,182,360,1,Urban,Approved
427,Male,Yes,3,Not Graduate,Yes,9940,3736,100,120,1,Semiurban,Approved
428,Male,No,3,Graduate,No,4016,1831,241,360,0,Rural,Rejected
429,Female,Yes,0,Not Graduate,Yes,3246,3208,207,240,0,Rural,Approved
430,Male,No,1,Graduate,No,13214,9875,238,240,0,Semiurban,Approved
431,Male,Yes,0,Not Graduate,No,14581,3775,314,300,0,Semiurban,Rejected
432,Male,Yes,0,Not Graduate,Yes,9973,7090,474,180,0,Urban,Rejected
433,Male,Yes,0,Graduate,Yes,10858,8730,300,120,1,Urban,Approved
434,Male,Yes,3,Not Graduate,Yes,8468,1285,194,240,0,Semiurban,Rejected
435,Male,Yes,0,Not Graduate,Yes,12500,3611,216,360,0,Rural,Approved
436,Male,Yes,0,Not Graduate,Yes,2757,9481,154,240,0,Rural,Rejected
437,Female,Yes,2,Graduate,Yes,9009,2733,391,240,1,Urban,Approved
438,Male,No,2,Not Graduate,No,7719,3669,112,180,0,Urban,Approved
439,Female,Yes,3,Graduate,No,12407,8024,238,240,1,Urban,Approved
440,Female,No,3,Graduate,Yes,2222,1361,463,120,1,Rural,Rejected
441,Male,No,0,Graduate,Yes,13794,3600,411,240,1,Rural,Approved
442,Male,No,1,Not Graduate,No,5939,8337,490,180,1,Rural,Approved
443,Male,Yes,0,Not Graduate,Yes,2845,2733,265,240,1,Rural,Rejected
444,Female,No,1,Graduate,Yes,1656,5848,260,180,1,Urban,Rejected
445,Female,Yes,2,Graduate,No,6569,4589,320,180,1,Rural,Approved
446,Male,No,3,Not Graduate,Yes,14738,9041,335,240,0,Rural,Approved
447,Male,Yes,1,Graduate,No,14156,689,429,180,1,Semiurban,Approved
448,Male,Yes,1,Not Graduate,No,7766,7183,350,300,0,Semiurban,Approved
449,Female,No,2,Graduate,No,8638,3576,238,120,0,Semiurban,Rejected
450,Female,No,1,Not Graduate,No,6854,5119,390,240,1,Urban,Approved
451,Male,No,1,Graduate,Yes,3835,3153,168,360,1,Rural,Approved
452,Male,Yes,3,Graduate,No,13288,8253,280,180,0,Semiurban,Approved
453,Female,No,0,Graduate,Yes,8047,3775,115,180,0,Rural,Rejected
454,Female,Yes,0,Not Graduate,Yes,4053,7780,440,180,1,Rural,Approved
455,Male,No,3,Not Graduate,Yes,14027,1267,192,240,1,Urban,Approved
456,Male,Yes,3,Not Graduate,Yes,1680,1232,64,300,1,Rural,Approved
457,Female,Yes,2,Not Graduate,No,14155,8775,195,180,1,Semiurban,Approved
458,Male,Yes,3,Not Graduate,Yes,5536,9029,446,240,0,Rural,Rejected
459,Female,No,0,Not Graduate,Yes,8349,5886,188,120,0,Semiurban,Rejected
460,Female,Yes,2,Graduate,Yes,5097,1104,412,120,0,Urban,Rejected
461,Male,No,0,Not Graduate,No,12771,3280,139,300,1,Semiurban,Approved
462,Female,Yes,1,Not Graduate,No,14238,4175,206,180,0,Rural,Rejected
463,Female,No,3,Not Graduate,Yes,7673,8027,198,180,0,Rural,Approved
464,Male,Yes,3,Not Graduate,No,2463,6677,178,240,0,Rural,Approved
465,Male,No,0,Graduate,Yes,4519,2905,437,120,0,Urban,Rejected
466,Male,No,2,Graduate,No,7731,5078,441,120,1,Rural,Approved
467,Male,No,2,Not Graduate,No,6543,7381,78,180,1,Semiurban,Approved
468,Male,No,2,Graduate,Yes,3972,2237,96,240,1,Urban,Approved
469,Female,No,1,Not Graduate,Yes,7840,5735,269,120,1,Urban,Approved
470,Male,No,3,Graduate,No,11641,9804,92,120,0,Rural,Approved
471,Male,Yes,2,Graduate,No,11589,1991,482,300,0,Rural,Approved
472,Female,Yes,0,Graduate,No,1804,6715,143,240,0,Rural,Approved
473,Female,Yes,1,Graduate,No,4718,7245,92,180,0,Urban,Approved
474,Female,No,2,Not Graduate,No,4036,4788,328,180,1,Semiurban,Approved
475,Male,No,3,Not Graduate,No,10354,3038,409,180,1,Rural,Approved
476,Male,Yes,0,Graduate,Yes,3576,2823,435,180,1,Rural,Approved
477,Female,Yes,1,Graduate,No,12949,7806,250,180,1,Rural,Approved
478,Male,Yes,3,Not Graduate,No,9281,4183,475,180,1,Urban,Approved
479,Male,Yes,2,Graduate,Yes,8670,6228,50,180,1,Semiurban,Approved
480,Male,No,2,Graduate,Yes,3207,4497,139,360,0,Urban,Rejected
481,Male,Yes,1,Not Graduate,No,11344,1828,335,360,1,Rural,Approved
482,Male,Yes,1,Graduate,No,6685,4126,481,180,1,Urban,Approved
483,Male,Yes,1,Graduate,No,3066,5153,213,120,1,Rural,Approved
484,Male,Yes,1,Not Graduate,No,7886,8379,91,300,1,Rural,Approved
485,Female,No,2,Not Graduate,Yes,5009,4867,165,180,1,Semiurban,Approved
486,Female,Yes,1,Graduate,No,5635,1550,381,360,1,Semiurban,Approved
487,Female,No,1,Not Graduate,Yes,13820,629,68,180,0,Semiurban,Rejected
488,Male,No,1,Not Graduate,No,13848,9960,371,300,0,Rural,Approved
489,Male,No,2,Graduate,Yes,12273,6808,432,300,1,Semiurban,Approved
490,Male,No,2,Graduate,No,4631,1883,116,240,1,Semiurban,Approved
491,Female,No,1,Graduate,Yes,1635,9945,468,240,1,Urban,Approved
492,Female,No,1,Graduate,Yes,12001,8122,105,300,0,Rural,Rejected
493,Male,No,3,Graduate,Yes,8969,7148,198,240,0,Urban,Approved
494,Female,Yes,3,Graduate,No,14150,4296,319,180,0,Rural,Rejected
495,Male,No,2,Not Graduate,Yes,14673,7694,158,240,0,Urban,Rejected
496,Male,No,2,Graduate,Yes,6782,7899,209,120,1,Urban,Approved
497,Male,No,3,Graduate,No,10640,3815,54,180,0,Urban,Approved
498,Female,Yes,0,Not Graduate,Yes,7744,1318,458,300,0,Semiurban,Approved
499,Male,No,1,Not Graduate,No,2486,9178,238,180,0,Urban,Approved
500,Female,No,3,Graduate,No,13637,3875,205,300,0,Semiurban,Rejected
501,Female,No,0,Graduate,Yes,6456,2520,187,180,1,Urban,Approved
502,Male,Yes,1,Graduate,No,14997,8906,493,120,0,Urban,Rejected
503,Male,Yes,3,Graduate,No,8474,1227,94,180,1,Semiurban,Approved
504,Male,Yes,3,Graduate,No,12387,8174,492,180,1,Urban,Approved
505,Female,Yes,3,Not Graduate,Yes,12057,9233,389,360,0,Urban,Rejected
506,Male,No,1,Graduate,No,4945,99,254,240,1,Rural,Approved
507,Female,Yes,0,Graduate,Yes,4405,3610,68,300,0,Semiurban,Rejected
508,Female,Yes,0,Not Graduate,No,7474,1812,457,120,1,Rural,Approved
509,Female,No,0,Not Graduate,No,4446,9718,51,120,0,Urban,Rejected
510,Female,Yes,2,Not Graduate,Yes,3951,1958,111,300,0,Rural,Approved
511,Male,Yes,3,Not Graduate,Yes,12293,8954,313,240,0,Rural,Rejected
512,Female,No,3,Graduate,No,5298,9226,382,300,1,Rural,Approved
513,Male,Yes,2,Not Graduate,Yes,2605,121,370,240,0,Semiurban,Approved
514,Male,No,0,Graduate,Yes,10179,2267,329,240,0,Rural,Rejected
515,Female,No,2,Not Graduate,No,7742,9238,450,180,1,Rural,Approved
516,Male,No,1,Not Graduate,Yes,7605,127,72,360,1,Rural,Approved
517,Female,Yes,1,Graduate,No,8862,8845,185,120,0,Rural,Rejected
518,Male,No,3,Not Graduate,Yes,1874,4595,383,240,0,Urban,Approved
519,Female,No,0,Graduate,Yes,8565,1099,315,120,1,Semiurban,Approved
520,Female,No,0,Graduate,No,12924,3300,51,300,0,Urban,Approved
521,Female,Yes,2,Not Graduate,Yes,6980,5367,264,360,1,Semiurban,Approved
522,Male,Yes,3,Not Graduate,Yes,8085,9824,358,120,1,Semiurban,Approved
523,Male,Yes,2,Graduate,Yes,1864,3914,394,240,1,Semiurban,Approved
524,Female,Yes,3,Graduate,No,9967,2696,437,240,0,Semiurban,Approved
525,Female,Yes,0,Graduate,No,13426,9542,350,240,1,Semiurban,Approved
526,Male,No,1,Not Graduate,Yes,10666,9560,142,180,0,Semiurban,Rejected
527,Female,No,0,Graduate,Yes,7425,1951,241,180,1,Rural,Approved
528,Male,Yes,3,Graduate,Yes,12605,7104,300,240,1,Urban,Approved
529,Male,No,0,Not Graduate,No,9469,6582,258,300,0,Semiurban,Approved
530,Male,No,2,Not Graduate,No,4124,8220,500,240,1,Rural,Approved
531,Male,Yes,3,Not Graduate,No,5381,4251,227,120,1,Urban,Approved
532,Male,Yes,0,Not Graduate,No,8282,5634,351,240,0,Urban,Rejected
533,Male,No,3,Not Graduate,Yes,7564,8075,99,240,0,Urban,Rejected
534,Male,No,3,Not Graduate,Yes,5448,2496,114,120,0,Semiurban,Approved
535,Female,Yes,1,Not Graduate,No,14375,9807,165,120,1,Semiurban,Approved
536,Female,No,2,Graduate,No,3786,4845,182,180,1,Semiurban,Approved
537,Male,No,1,Graduate,No,7379,5738,319,300,1,Semiurban,Approved
538,Male,No,2,Graduate,Yes,5316,2188,229,180,1,Rural,Approved
539,Male,No,1,Graduate,No,11960,1772,176,180,0,Semiurban,Rejected
540,Female,No,0,Not Graduate,Yes,12828,194,218,120,1,Urban,Approved
541,Female,No,1,Graduate,Yes,14550,7302,329,300,0,Semiurban,Approved
542,Female,No,2,Graduate,No,11400,408,282,360,1,Semiurban,Approved
543,Male,Yes,2,Graduate,Yes,5850,5069,163,120,1,Urban,Approved
544,Male,Yes,1,Not Graduate,Yes,3596,1868,337,300,0,Semiurban,Rejected
545,Female,Yes,2,Not Graduate,No,10792,1042,175,240,0,Semiurban,Approved
546,Female,Yes,0,Not Graduate,No,2067,7526,126,240,0,Urban,Rejected
547,Male,Yes,1,Not Graduate,No,9451,406,233,240,0,Urban,Approved
548,Male,Yes,1,Graduate,No,13025,9340,59,360,1,Rural,Approved
549,Female,No,1,Not Graduate,No,9388,5307,148,240,1,Urban,Approved
550,Male,No,0,Not Graduate,Yes,3853,4385,90,180,0,Rural,Approved
551,Female,Yes,2,Not Graduate,No,7293,1802,246,240,0,Semiurban,Rejected
552,Female,Yes,3,Graduate,No,7163,142,425,300,1,Semiurban,Approved
553,Female,No,0,Graduate,Yes,6853,6632,496,360,0,Rural,Approved
554,Female,No,1,Not Graduate,No,14112,72,316,120,0,Semiurban,Approved
555,Female,No,1,Not Graduate,No,14952,4006,62,240,0,Rural,Approved
556,Female,Yes,3,Graduate,No,4926,2809,88,120,0,Urban,Rejected
557,Female,No,0,Graduate,Yes,11666,3859,222,360,1,Semiurban,Approved
558,Male,Yes,0,Not Graduate,No,14761,1176,474,120,0,Rural,Approved
559,Male,No,3,Not Graduate,No,4201,720,496,300,1,Rural,Approved
560,Female,No,0,Not Graduate,Yes,2319,638,148,180,0,Rural,Rejected
561,Male,No,3,Graduate,Yes,2444,7665,277,300,1,Urban,Approved
562,Male,No,3,Graduate,No,5287,74,238,240,0,Rural,Rejected
563,Female,No,0,Not Graduate,No,2079,9121,190,120,0,Urban,Rejected
564,Female,Yes,3,Not Graduate,No,14195,9882,299,180,0,Urban,Approved
565,Male,No,3,Not Graduate,Yes,8997,875,296,300,0,Rural,Rejected
566,Male,No,0,Not Graduate,Yes,5078,8987,262,240,0,Urban,Rejected
567,Male,No,3,Graduate,No,11875,3258,392,120,0,Semiurban,Rejected
568,Male,Yes,0,Graduate,Yes,14829,4984,63,180,0,Rural,Rejected
569,Female,No,3,Graduate,No,13094,5852,229,360,1,Rural,Approved
570,Female,Yes,3,Graduate,No,5334,1355,212,360,1,Urban,Approved
571,Female,No,3,Graduate,Yes,4140,1178,272,360,0,Rural,Approved
572,Male,No,0,Graduate,No,11620,8321,315,240,0,Urban,Approved
573,Female,No,0,Not Graduate,No,9476,3652,405,240,0,Urban,Approved
574,Female,No,3,Graduate,Yes,14362,2121,152,360,1,Rural,Approved
575,Female,No,2,Graduate,No,4638,7494,82,300,1,Urban,Approved
576,Male,No,1,Not Graduate,No,8599,7713,296,240,0,Rural,Approved
577,Male,No,1,Not Graduate,Yes,8535,1343,81,120,0,Rural,Approved
578,Female,No,1,Not Graduate,No,9862,9911,363,300,1,Rural,Approved
579,Male,Yes,2,Graduate,No,7841,8258,412,180,0,Urban,Approved
580,Male,No,0,Graduate,No,10850,3831,142,300,1,Urban,Approved
581,Female,No,2,Not Graduate,Yes,10311,6047,127,300,1,Semiurban,Approved
582,Female,Yes,0,Graduate,No,3218,2768,55,180,0,Urban,Approved
583,Female,Yes,2,Graduate,No,7272,125,188,120,1,Semiurban,Approved
584,Female,No,3,Graduate,No,10845,7825,442,240,0,Semiurban,Rejected
585,Male,Yes,2,Graduate,Yes,3693,9240,322,120,1,Semiurban,Approved
586,Female,No,3,Graduate,Yes,13679,4486,231,300,1,Urban,Approved
587,Female,No,1,Graduate,No,8974,1240,475,300,1,Rural,Approved
588,Female,No,1,Graduate,Yes,10456,3963,296,120,0,Rural,Rejected
589,Female,No,1,Not Graduate,No,5571,8083,397,120,1,Rural,Approved
590,Female,Yes,1,Graduate,No,4499,2687,450,360,0,Rural,Rejected
591,Male,Yes,0,Not Graduate,No,13284,383,172,300,0,Semiurban,Rejected
592,Female,Yes,2,Not Graduate,Yes,7110,1944,451,300,1,Semiurban,Approved
593,Female,Yes,1,Graduate,No,5119,9154,98,300,0,Rural,Approved
594,Female,No,2,Graduate,No,4355,4379,257,120,1,Urban,Approved
595,Male,Yes,0,Not Graduate,Yes,11716,1522,63,240,0,Semiurban,Rejected
596,Female,Yes,1,Graduate,Yes,10963,913,202,360,1,Semiurban,Approved
597,Female,Yes,1,Not Graduate,Yes,13831,8650,409,240,0,Semiurban,Approved
598,Female,Yes,2,Graduate,No,6481,9250,251,360,0,Urban,Approved
599,Male,No,1,Not Graduate,No,8030,8855,324,360,1,Urban,Approved
600,Male,No,3,Graduate,Yes,11486,5175,325,360,0,Semiurban,Approved
601,Male,No,1,Graduate,Yes,11772,3048,323,180,1,Urban,Approved
602,Male,No,0,Graduate,Yes,8780,763,321,300,1,Semiurban,Approved
603,Female,Yes,1,Not Graduate,Yes,9650,4426,428,180,1,Rural,Approved
604,Male,No,3,Not Graduate,No,10220,9459,397,120,0,Semiurban,Rejected
605,Male,Yes,2,Graduate,Yes,6089,8411,344,120,1,Semiurban,Approved
606,Female,No,0,Graduate,No,10888,6165,286,240,1,Semiurban,Approved
607,Male,No,3,Graduate,Yes,3876,5689,264,240,0,Urban,Approved
608,Male,No,2,Not Graduate,No,10801,715,287,120,0,Rural,Rejected
609,Male,Yes,0,Not Graduate,No,6345,8987,119,180,0,Urban,Rejected
610,Male,Yes,1,Graduate,No,13828,2082,59,240,1,Urban,Approved
611,Male,Yes,2,Not Graduate,No,4339,9979,440,240,1,Rural,Approved
612,Female,No,3,Not Graduate,No,7539,1878,190,120,0,Rural,Rejected
613,Male,No,2,Graduate,No,13470,800,209,360,0,Urban,Approved
614,Female,No,2,Graduate,Yes,10860,5611,87,300,0,Rural,Approved
615,Female,No,3,Not Graduate,No,12728,9969,94,240,1,Rural,Approved
616,Male,Yes,3,Not Graduate,No,13247,583,309,240,1,Urban,Approved
617,Male,Yes,3,Not Graduate,No,14216,147,330,360,0,Urban,Approved
618,Male,No,1,Graduate,Yes,4326,7277,152,360,0,Urban,Rejected
619,Female,No,2,Graduate,Yes,1584,9262,374,360,0,Urban,Rejected
620,Female,No,2,Graduate,No,2487,782,252,180,1,Semiurban,Approved
621,Male,No,0,Graduate,Yes,6980,5530,241,120,0,Urban,Rejected
622,Female,No,1,Graduate,Yes,7835,6272,447,300,1,Urban,Approved
623,Female,Yes,0,Not Graduate,No,6056,9154,379,300,0,Urban,Rejected
624,Male,Yes,2,Graduate,Yes,5511,1795,255,240,0,Semiurban,Approved
625,Female,No,2,Not Graduate,Yes,14082,4412,363,240,0,Rural,Approved
626,Male,No,3,Not Graduate,No,12499,1565,263,120,0,Rural,Approved
627,Male,Yes,3,Graduate,No,3977,9578,75,360,0,Urban,Approved
628,Female,No,0,Not Graduate,Yes,12001,5417,168,360,1,Urban,Approved
629,Male,Yes,0,Not Graduate,No,3335,6012,361,300,0,Urban,Rejected
630,Female,No,0,Graduate,Yes,12588,3916,100,180,0,Urban,Rejected
631,Female,Yes,1,Graduate,No,8986,5417,408,180,0,Rural,Rejected
632,Male,No,0,Graduate,Yes,7232,7192,406,180,1,Urban,Approved
633,Female,Yes,2,Not Graduate,Yes,8981,8223,390,300,0,Rural,Approved
634,Female,Yes,2,Not Graduate,No,9603,7483,105,360,1,Semiurban,Approved
635,Female,Yes,1,Not Graduate,Yes,5332,5980,288,180,0,Rural,Approved
636,Male,Yes,1,Graduate,Yes,9662,9257,479,120,0,Urban,Rejected
637,Female,No,0,Graduate,No,3018,2678,488,120,1,Urban,Approved
638,Female,No,3,Not Graduate,Yes,3655,2763,245,300,0,Urban,Approved
639,Male,No,3,Graduate,Yes,3878,3967,156,360,1,Rural,Approved
640,Female,No,2,Graduate,No,14338,5742,206,360,1,Semiurban,Approved
641,Male,No,3,Not Graduate,Yes,12649,1274,243,180,0,Semiurban,Rejected
642,Male,No,2,Not Graduate,Yes,12808,9689,97,360,0,Urban,Rejected
643,Female,Yes,0,Graduate,No,2246,4027,321,120,1,Semiurban,Rejected
644,Male,No,2,Not Graduate,No,2252,5822,344,120,1,Urban,Approved
645,Female,Yes,1,Not Graduate,No,4426,6418,118,300,1,Rural,Approved
646,Male,No,0,Not Graduate,No,12706,1168,464,240,1,Urban,Approved
647,Male,No,2,Graduate,Yes,9012,1380,294,240,1,Rural,Approved
648,Male,Yes,1,Not Graduate,No,7779,5914,289,240,0,Urban,Approved
649,Male,Yes,2,Graduate,Yes,5729,2993,256,240,1,Rural,Approved
650,Female,Yes,0,Graduate,Yes,7075,7305,137,180,0,Semiurban,Approved
651,Female,Yes,0,Graduate,No,6641,5211,346,360,0,Rural,Rejected
652,Female,No,1,Not Graduate,Yes,13816,4735,194,300,1,Semiurban,Approved
653,Male,Yes,3,Not Graduate,Yes,8195,2547,273,120,1,Rural,Approved
654,Male,Yes,3,Graduate,Yes,12878,3418,341,300,0,Urban,Approved
655,Female,Yes,2,Graduate,No,5831,2285,101,240,1,Semiurban,Approved
656,Female,Yes,2,Graduate,No,4669,2529,331,360,1,Rural,Approved
657,Male,No,3,Graduate,No,3182,6878,230,300,1,Semiurban,Approved
658,Female,Yes,0,Not Graduate,No,14287,1098,108,240,0,Rural,Rejected
659,Female,No,3,Graduate,Yes,13478,7927,408,120,1,Urban,Approved
660,Female,No,0,Not Graduate,Yes,6348,3027,301,180,1,Rural,Approved
661,Male,Yes,0,Not Graduate,Yes,7909,2051,387,240,1,Urban,Approved
662,Female,Yes,1,Graduate,No,13034,4589,323,300,0,Rural,Rejected
663,Male,Yes,3,Graduate,No,13191,4121,488,360,0,Semiurban,Approved
664,Male,Yes,3,Not Graduate,No,14047,1194,311,240,0,Rural,Approved
665,Female,Yes,0,Not Graduate,No,10061,4911,398,180,1,Semiurban,Approved
666,Male,No,3,Not Graduate,No,12818,8831,89,240,1,Semiurban,Approved
667,Male,No,0,Not Graduate,No,9730,8451,68,120,0,Urban,Rejected
668,Female,No,3,Graduate,Yes,5447,2036,149,360,0,Rural,Approved
669,Male,No,2,Graduate,No,4597,9123,393,360,0,Semiurban,Rejected
670,Female,No,0,Not Graduate,No,3620,8694,200,360,1,Semiurban,Approved
671,Male,Yes,2,Graduate,No,1977,8832,317,180,1,Urban,Rejected
672,Male,Yes,3,Graduate,No,6776,1200,192,180,1,Rural,Approved
673,Female,No,0,Graduate,No,5624,3924,417,300,1,Rural,Approved
674,Male,No,2,Not Graduate,Yes,5929,8239,382,180,0,Urban,Approved
675,Female,Yes,3,Graduate,Yes,1913,9092,350,180,0,Rural,Approved
676,Female,Yes,2,Not Graduate,No,4063,2810,399,360,1,Semiurban,Approved
